dataset,dataset_family,scan_key,re,re_index,ion_type,pos,charge,ion_type_is_c,base_ion_spec,truth,candidate_group,in_manual_annotation,in_fragments_selected,manual_row_count,manual_matched_rows,manual_selected_rows,manual_labels_json,manual_best_ion_score,manual_best_gof_confidence,manual_best_peaks_matched,manual_best_ion_corr_score,manual_min_abs_ppm_error,fragments_status,fragments_stage,fragments_label,fragments_variant_suffix,fragments_score,fragments_css,fragments_rawcos,fragments_coverage,fragments_match_count,fragments_fit_score,fragments_correlation,fragments_pc_missing_peaks,fragments_obs_rel_int,fragments_abs_anchor_ppm,fragments_raw_candidate,fragments_selected_final,diagnose_best_label,diagnose_reason,diagnose_ok,diagnose_isodec_accepted,diagnose_final_cosine,diagnose_isodec_css,diagnose_raw_cosine,diagnose_abs_anchor_ppm,diagnose_matched_peaks,diagnose_area_covered,diagnose_top_peaks
Q10R,Q10R,Q10R:RE8,RE8,8,c,35,2,1,c35^2+,1,fn_missed,1,0,1,1,1,"[""c35 2+""]",3.546,92.06,6.0,3.733,2.85,trace_only,quality_gates,c35-OxidizedLoop^2+,-OxidizedLoop,0.4792839532412508,0.7397062046368614,0.4569243864451043,0.9724324624612709,15.0,0.701,0.712,6.2,0.00024237410071942445,13.164120799947852,0,0,c35-OxidizedLoop^2+,ok,1,1,0.8072380238313257,0.8072380238313257,0.8072380238313257,3.8252120315412004,9.0,0.11117961844659746,0.0
Q10R,Q10R,Q10R:RE8,RE8,8,c,36,2,1,c36^2+,1,fn_missed,1,0,1,1,0,"[""c36 2+""]",6.259,96.83,8.0,7.368,2.41,trace_only,quality_gates,c36-OxidizedLoop^2+,-OxidizedLoop,0.4823753336336869,0.8704195082758894,0.564858046012714,0.9291397699639586,16.0,0.409,0.218,11.1,0.0005048201438848921,0.18249995653475898,0,0,c36-OxidizedLoop^2+,ok,1,1,0.8812344039721218,0.8812344039721218,0.8812344039721217,0.18249995653475898,9.0,0.2744678239321672,1.0
Q10R,Q10R,Q10R:RE8,RE8,8,c,36,3,1,c36^3+,1,fn_missed,1,0,1,1,1,"[""c36 3+""]",4.526,51.74,6.0,6.329,2.47,trace_only,quality_gates,c36-OxidizedLoop^3+,-OxidizedLoop,0.5970339696758744,0.8605320663474842,0.8585045903437772,1.0,9.0,0.574,0.461,0.0,0.0002396402877697842,1.302351566360554,0,0,c36-OxidizedLoop^3+,ok,1,1,0.8605320663474842,0.8605320663474842,0.8585045903437772,1.302351566360554,9.0,0.30629598365518773,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,b,18,2,0,b18^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,b18-OxidizedLoop^2+ | -4.2 ppm | score=0.470 | css=0.962,-OxidizedLoop,0.4703142100367986,0.9615527141623466,0.9615527141623466,0.9543279390106617,5.0,0.8389024300770924,0.9092628103487728,28.57142857142857,7.688311688311688e-05,4.225840899572751,1,1,b18-OxidizedLoop^2+,ok,1,1,0.9615527141623466,0.9615527141623466,0.9615527141623466,4.225840899572751,5.0,0.10323634181040917,0.0
Q10R,Q10R,Q10R:RE12,RE12,12,b,36,2,0,b36^2+,0,manual_negative_only,1,0,1,0,0,"[""b36 2+""]",9.106,96.45,6.0,6.815,0.02,trace_only,quality_gates,b36-OxidizedLoop^2+,-OxidizedLoop,0.6835912101783792,0.9522104261802645,0.9522104261802643,1.0,9.0,0.845,0.823,0.0,0.0007196803196803198,0.9693998563646006,0,0,b36-OxidizedLoop^2+,ok,1,1,0.9522104261802645,0.9522104261802645,0.9522104261802643,0.9693998563646006,9.0,0.3672125338730128,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,1,"[""c3 1+""]",15.681,99.95,4.0,9.13,7.3,selected_final,accepted,c3^1+ | 5.0 ppm | score=0.726 | css=0.962,-Thiol,0.7257031316396461,0.9623701429103217,0.9804204985919814,0.94614260815541,2.0,0.8621640846740418,0.9739108137309689,33.33333333333333,0.0004215784215784216,4.953454311754777,1,1,c3^1+,ok,1,1,0.9623701429103217,0.9623701429103217,0.9804204985919814,4.953454311754777,2.0,0.5825018445862857,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,6,1,1,c6^1+,1,tp_selected,1,1,1,1,1,"[""c6 1+""]",4.359,100.0,3.0,2.586,1.38,selected_final,accepted,c6-Persulfide^1+ | 3.6 ppm | score=0.850 | css=0.998 | %H=100 | %2H=0 | -mix,-Persulfide,0.8503871019458067,0.9978796953291855,0.6885383537103165,0.9745052473677356,3.0,0.9172999324990866,0.9990902536560071,25.0,0.0005320679320679321,3.6476541928300255,1,1,c6^1+,ok,1,1,0.9355344097816506,0.9355344097816506,0.9553118389515738,0.04400347576381537,4.0,0.5317630275301701,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,1,"[""c7 1+""]",15.067,100.0,2.0,8.898,5.58,selected_final,accepted,c7-OxidizedLoop^1+ | 4.2 ppm | score=0.754 | css=0.975,-OxidizedLoop,0.7544611497992061,0.9753714878180977,0.9907894932528256,0.9930314320532885,4.0,0.8485314859471755,0.9902951688088192,20.0,0.0008671328671328671,4.196352936261668,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9753714878180977,0.9753714878180977,0.9907894932528256,4.196352936261668,4.0,0.8018231784614936,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,8,1,1,c8^1+,1,tp_selected,1,1,1,1,1,"[""c8 1+""]",14.921,99.69,2.0,8.872,4.16,selected_final,accepted,c8-OxidizedLoop^1+ | 5.0 ppm | score=0.604 | css=0.903,-OxidizedLoop,0.6044611114603516,0.9034167981017074,0.9212290146585919,0.959921665515957,3.0,0.7237945910013357,0.8511011147146612,40.0,0.00019620379620379622,5.047355951299662,1,1,c8-OxidizedLoop^1+,ok,1,1,0.9034167981017074,0.9034167981017074,0.9212290146585919,5.047355951299662,3.0,0.34049802709330534,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,9,1,1,c9^1+,1,tp_selected,1,1,1,1,1,"[""c9 1+""]",4.5,99.06,3.0,2.379,0.15,selected_final,accepted,c9-OxidizedLoop^1+ | 4.5 ppm | score=0.690 | css=0.983,-OxidizedLoop,0.6904201522344815,0.9830351404629378,0.9844007112520662,0.9629953909237784,4.0,0.8049312384451612,0.9689020107151526,20.0,0.00037322677322677324,4.509607910981682,1,1,c9-OxidizedLoop^1+,ok,1,1,0.9830351404629378,0.9830351404629378,0.9844007112520662,4.509607910981682,3.0,0.5663088594414021,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,1,"[""c10 1+""]",15.346,99.99,4.0,9.026,2.47,selected_final,accepted,c10-OxidizedLoop^1+ | 3.5 ppm | score=0.904 | css=0.993,-OxidizedLoop,0.9041782681871346,0.9929898302007044,0.9974993688624667,1.0,5.0,0.9240061516053886,0.9976229094658392,0.0,0.01062937062937063,3.4631862039556762,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9929898302007044,0.9929898302007044,0.9974993688624667,3.4631862039556762,5.0,0.9250137515252036,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,14,2,1,c14^2+,0,manual_negative_only,1,0,1,0,0,"[""c14 2+""]",0.413,80.24,2.0,-0.331,0.24,trace_only,quality_gates,c14-OxidizedLoop^2+,-OxidizedLoop,0.47930334679243003,0.9190609268384629,0.9190609268384627,0.993488298243516,5.0,0.733,0.836,16.7,6.832167832167833e-05,1.0527224690683064,0,0,c14-OxidizedLoop^2+,ok,1,1,0.9190609268384629,0.9190609268384629,0.9190609268384627,1.0527224690683064,5.0,0.0926774571256127,0.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,15,2,1,c15^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c15-OxidizedLoop^2+ | 15.3 ppm | score=0.529 | css=0.961,-OxidizedLoop,0.5285783869957055,0.96086774512913,0.9069414237293725,0.8807760807078975,3.0,0.708591371932797,0.9426521969973916,50.0,8.508491508491508e-05,15.279700701293315,1,1,c15-OxidizedLoop^2+,ok,1,1,0.96086774512913,0.96086774512913,0.9069414237293725,15.279700701293315,3.0,0.3087760871447159,0.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,33,2,1,c33^2+,0,manual_negative_only,1,0,1,0,0,"[""c33 2+""]",-1.119,34.09,3.0,-0.079,0.33,trace_only,quality_gates,c33-OxidizedLoop^2+,-OxidizedLoop,0.4079537110426849,0.8270252064074933,0.5256590972416059,0.705879350758276,12.0,0.475,0.204,29.4,0.00032687312687312684,6.078308129122553,0,0,c33-OxidizedLoop^2+,ok,1,1,0.818879293673197,0.818879293673197,0.8196501230982147,6.078308129122553,9.0,0.2009299461420762,0.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,33,3,1,c33^3+,1,tp_selected,1,1,1,1,1,"[""c33 3+""]",2.006,93.39,3.0,0.889,0.65,selected_final,accepted,c33-OxidizedLoop^3+ | 2.0 ppm | score=0.471 | css=0.850 | %H=26 | %2H=0 | +mix,-OxidizedLoop,0.4705203125526649,0.849626600378448,0.5631566763703512,0.762994034855072,8.0,0.610731526490977,0.8459809394496665,52.94117647058824,0.00011928071928071928,1.973622444288747,1,1,c33-OxidizedLoop^3+,ok,1,1,0.9538242254787016,0.9538242254787016,0.960539040439184,1.973622444288747,7.0,0.293282715495949,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,34,2,1,c34^2+,1,fn_missed,1,0,1,1,1,"[""c34 2+""]",9.007,84.49,6.0,8.445,0.82,trace_only,quality_gates,c34-OxidizedLoop^2+,-OxidizedLoop,0.21723716666330506,0.7904891676183712,0.5105513797476688,0.7787680328740094,15.0,0.47,-0.215,11.8,0.0002093906093906094,18.25545384021032,0,0,c34-OxidizedLoop^2+,ok,1,1,0.8930744405840197,0.8930744405840197,0.8816841463427358,18.25545384021032,9.0,0.08067550745028397,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,36,2,1,c36^2+,1,fn_missed,1,0,2,2,0,"[""c36 2+"", ""c36-2(H2O) 2+""]",5.693,84.45,7.0,5.545,0.49,trace_only,quality_gates,c36-OxidizedLoop^2+,-OxidizedLoop,0.6185956916012552,0.9283460227510363,0.8269750699443944,0.9856944227892935,7.0,0.772,0.801,22.2,0.0008201798201798201,2.675958664684048,0,0,c36-OxidizedLoop^2+,ok,1,1,0.9283460227510363,0.9283460227510363,0.8269750699443944,2.675958664684048,7.0,0.32768044031561916,1.0
Q10R,Q10R,Q10R:RE12,RE12,12,c,36,3,1,c36^3+,1,fn_missed,1,0,1,1,1,"[""c36 3+""]",11.341,87.65,8.0,9.069,0.7,trace_only,quality_gates,c36-OxidizedLoop^3+,-OxidizedLoop,0.5961676710633427,0.9056936653413412,0.9068154609429936,1.0,9.0,0.679,0.566,0.0,0.00048581418581418586,4.802868910629122,0,0,c36-OxidizedLoop^3+,ok,1,1,0.9056936653413412,0.9056936653413412,0.9068154609429936,4.802868910629122,9.0,0.3381160803206784,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,b,21,1,0,b21^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,b21-OxidizedLoop^1+ | 6.1 ppm | score=0.500 | css=0.911,-OxidizedLoop,0.5002453919756056,0.9108945925933439,0.8782626714696999,0.9750630798596057,5.0,0.7187445307410428,0.8990003940402956,28.57142857142857,0.000156615925058548,6.136543184026827,1,1,b21-OxidizedLoop^1+,ok,1,1,0.9108945925933439,0.9108945925933439,0.8782626714696999,6.136543184026827,5.0,0.10174381354081212,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,b,21,2,0,b21^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,b21-OxidizedLoop^2+ | -8.6 ppm | score=0.470 | css=0.941,-OxidizedLoop,0.46981135307645616,0.9413559121108207,0.9413559121108206,0.9227506324224796,4.0,0.6722746707566829,0.8824278793543133,42.857142857142854,9.847775175644027e-05,8.628023086158889,1,1,b21-OxidizedLoop^2+,ok,1,1,0.9413559121108207,0.9413559121108207,0.9413559121108206,8.628023086158889,4.0,0.12410173654491943,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,b,35,3,0,b35^3+,1,fn_missed,1,0,1,1,1,"[""b35 3+""]",1.803,46.22,5.0,2.922,0.71,trace_only,quality_gates,b35-OxidizedLoop^3+,-OxidizedLoop,0.4929050590089512,0.7287517370501826,0.7694458119007488,0.9752233264887686,8.0,0.523,0.42,11.1,0.0003059133489461358,5.131177096543591,0,0,b35-OxidizedLoop^3+,ok,1,1,0.7287517370501826,0.7287517370501826,0.7694458119007488,5.131177096543591,8.0,0.37591355190830905,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,b,36,2,0,b36^2+,1,fn_missed,1,0,1,1,1,"[""b36 2+""]",3.304,95.12,5.0,3.62,0.46,trace_only,quality_gates,b36-OxidizedLoop^2+,-OxidizedLoop,0.5840758953972123,0.9211138870394577,0.9211138870394577,1.0,9.0,0.813,0.832,0.0,0.000714139344262295,4.113687461179058,0,0,b36-OxidizedLoop^2+,ok,1,1,0.9211138870394577,0.9211138870394577,0.9211138870394577,4.113687461179058,9.0,0.1409656774272148,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,1,"[""c3 1+""]",3.987,100.0,3.0,2.176,0.41,selected_final,accepted,c3-ThiylRadical^1+ | -1.5 ppm | score=0.777 | css=0.978 | %H=100 | %2H=0 | +mix,-ThiylRadical,0.7773278332805463,0.9782704271045396,0.5654131477213773,0.8567256824513229,2.0,0.8221358556709188,0.9833752807934788,33.33333333333333,0.0005150761124121779,1.5199060108500015,1,1,c3^1+,ok,1,1,0.9782455673569124,0.9782455673569124,0.984395289830716,3.031547080185171,2.0,0.8086066185765198,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,6,1,1,c6^1+,1,tp_selected,1,1,1,1,1,"[""c6 1+""]",5.834,99.98,2.0,3.861,2.79,selected_final,accepted,c6-Persulfide^1+ | 1.5 ppm | score=0.766 | css=0.986 | %H=100 | %2H=0 | -mix,-Persulfide,0.7664378997632383,0.9855345764161806,0.6829930831297617,0.9745052473677356,3.0,0.8024489564230621,0.9871353128185152,25.0,0.0007561475409836065,1.5495786503682951,1,1,c6^1+,ok,1,1,0.9672080121455046,0.9672080121455046,0.9916927428317831,1.5275492276364728,4.0,0.7260540797859358,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,1,"[""c7 1+""]",8.117,99.98,3.0,5.576,2.84,selected_final,accepted,c7-OxidizedLoop^1+ | -0.6 ppm | score=0.837 | css=0.976,-OxidizedLoop,0.8367585632615623,0.976457233036754,0.9987473335800319,1.0,5.0,0.9497651360795741,0.9980301153480927,0.0,0.0007983021077283372,0.5506526477566047,1,1,c7-OxidizedLoop^1+,ok,1,1,0.976457233036754,0.976457233036754,0.9987473335800319,0.5506526477566047,5.0,0.7089790729567728,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,8,1,1,c8^1+,1,tp_selected,1,1,1,1,1,"[""c8 1+""]",3.886,99.15,4.0,2.466,0.12,selected_final,accepted,c8-OxidizedLoop^1+ | -1.0 ppm | score=0.638 | css=0.948,-OxidizedLoop,0.6382003617047087,0.9477552513477999,0.9477552513477998,0.9919781189514284,4.0,0.7936268322764323,0.9659829540577483,20.0,0.00021033372365339577,1.0144195784068053,1,1,c8-OxidizedLoop^1+,ok,1,1,0.9477552513477999,0.9477552513477999,0.9477552513477998,1.0144195784068053,4.0,0.37977441237711784,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,9,1,1,c9^1+,1,tp_selected,1,1,1,1,1,"[""c9 1+""]",5.196,98.3,3.0,3.795,1.94,selected_final,accepted,c9-OxidizedLoop^1+ | 3.6 ppm | score=0.717 | css=0.990,-OxidizedLoop,0.7173596758349936,0.9904181348427682,0.9928270913149719,1.0,5.0,0.9650402309626417,0.999101957537771,0.0,0.00039666276346604217,3.6298989792790217,1,1,c9-OxidizedLoop^1+,ok,1,1,0.9904181348427682,0.9904181348427682,0.9928270913149719,3.6298989792790217,5.0,0.49988271654741806,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,1,"[""c10 1+""]",15.537,99.93,5.0,9.21,2.3,selected_final,accepted,c10-OxidizedLoop^1+ | 2.8 ppm | score=0.905 | css=0.995,-OxidizedLoop,0.904688836734496,0.9947291802559352,0.9982848862370146,1.0,5.0,0.9321001488011353,0.9976356537941807,0.0,0.010294203747072598,2.806213211287936,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9947291802559352,0.9947291802559352,0.9982848862370146,2.806213211287936,5.0,0.8410092395922293,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,13,2,1,c13^2+,1,fn_missed,1,0,1,1,1,"[""c13 2+""]",3.446,87.98,3.0,2.307,2.42,trace_only,quality_gates,c13-OxidizedLoop^2+,-OxidizedLoop,0.5701580229111313,0.9045104054644233,0.9045104054644234,0.9100721968440051,3.0,0.606,0.807,50.0,9.865339578454333e-05,6.274159111369272,0,0,c13-OxidizedLoop^2+,ok,1,1,0.9045104054644233,0.9045104054644233,0.9045104054644234,6.274159111369272,3.0,0.29252698290575385,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,14,2,1,c14^2+,1,tp_selected,1,1,2,2,0,"[""c14 2+""]",2.063,96.56,4.0,1.365,0.74,selected_final,accepted,c14-OxidizedLoop^2+ | -6.3 ppm | score=0.420 | css=0.921,-OxidizedLoop,0.41995734380449284,0.9213830141263948,0.9566173732481367,0.8996685562087039,3.0,0.705154805810006,0.9397049691267572,50.0,9.366217798594847e-05,6.309763512972166,1,1,c14-OxidizedLoop^2+,ok,1,1,0.9213830141263948,0.9213830141263948,0.9566173732481367,6.309763512972166,3.0,0.07950642560718822,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,15,2,1,c15^2+,0,manual_negative_only,1,0,1,0,0,"[""c15 2+""]",1.088,54.25,4.0,1.264,0.55,trace_only,quality_gates,c15-OxidizedLoop^2+,-OxidizedLoop,0.5159022241592683,0.8761147431045392,0.8761147431045393,0.9711957572524086,5.0,0.678,0.663,16.7,0.00010714285714285715,6.305184922914925,0,0,c15-OxidizedLoop^2+,ok,1,1,0.8761147431045392,0.8761147431045392,0.8761147431045393,6.305184922914925,5.0,0.24609215899448425,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,18,2,1,c18^2+,1,fn_missed,1,0,1,1,1,"[""c18 2+""]",3.894,95.8,4.0,3.538,2.99,trace_only,quality_gates,c18-OxidizedLoop^2+,-OxidizedLoop,0.5509900484587723,0.8913944686431067,0.8992966234570166,0.9440698162450845,5.0,0.681,0.748,28.6,0.00021677400468384075,4.654992403551539,0,0,c18-OxidizedLoop^2+,ok,1,1,0.8913944686431067,0.8913944686431067,0.8992966234570166,4.654992403551539,5.0,0.1973189973460034,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,21,2,1,c21^2+,1,fn_missed,1,0,1,1,1,"[""c21 2+""]",3.51,49.99,2.0,4.849,3.31,trace_only,quality_gates,c21-OxidizedLoop^2+,-OxidizedLoop,0.5449386259496929,0.8118063243103698,0.5244068002168845,0.9141627860922436,9.0,0.649,0.817,30.8,0.0002949355971896955,5.199129274618767,0,0,c21-OxidizedLoop^2+,ok,1,1,0.9232796577557205,0.9232796577557205,0.9237745045714647,5.199129274618767,6.0,0.3070402894049949,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,23,1,1,c23^1+,0,fp_selected,1,1,1,0,0,"[""c23 1+""]",4.131,75.05,5.0,5.712,1.31,selected_final,accepted,c23-OxidizedLoop^1+ | -2.7 ppm | score=0.586 | css=0.906 | %H=100 | %2H=0 | +mix,-OxidizedLoop,0.5861347919725659,0.9058464780539828,0.4049203457173917,0.9913515453278235,6.0,0.6201999919649621,0.8530817098152236,14.285714285714285,0.0011189988290398127,2.699758430496227,1,1,c23-OxidizedLoop^1+,ok,1,1,0.7433954290540253,0.7433954290540253,0.7426150568391847,2.5543013537322974,6.0,0.07745497456656107,0.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,35,2,1,c35^2+,0,manual_negative_only,1,0,1,0,0,"[""c35 2+""]",-1.35,84.29,4.0,0.376,0.78,trace_only,quality_gates,c35-OxidizedLoop^2+,-OxidizedLoop,0.49539325271396023,0.7527985460363333,0.5240108441998701,0.5551292498673931,6.0,0.347,0.58,64.7,0.0006020199063231851,6.913119059314191,0,0,c35-OxidizedLoop^2+,ok,1,1,0.8956862724482267,0.8956862724482267,0.8956862724482263,0.917462141799521,9.0,0.15317267804979046,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,36,2,1,c36^2+,1,fn_missed,1,0,1,1,0,"[""c36 2+""]",3.82,60.96,7.0,5.037,1.49,trace_only,quality_gates,c36-OxidizedLoop^2+,-OxidizedLoop,0.626431175354518,0.9278315941127143,0.9256444698242574,1.0,9.0,0.714,0.667,0.0,0.000990046838407494,6.130725283288547,0,0,c36-OxidizedLoop^2+,ok,1,1,0.9278315941127143,0.9278315941127143,0.9256444698242574,6.130725283288547,9.0,0.35188853571127143,1.0
Q10R,Q10R,Q10R:RE15,RE15,15,c,36,3,1,c36^3+,0,manual_negative_only,1,0,1,0,0,"[""c36 3+""]",-0.271,41.6,4.0,-1.374,2.81,trace_only,quality_gates,c36-OxidizedLoop^3+,-OxidizedLoop,0.5029641664690809,0.8218119732717927,0.8268116313414348,1.0,9.0,0.574,0.509,0.0,0.0002309718969555035,0.984122716963817,0,0,c36-OxidizedLoop^3+,ok,1,1,0.8218119732717927,0.8218119732717927,0.8268116313414348,0.984122716963817,9.0,0.11926442933243275,1.0
Q10R,Q10R,Q10R:RE18,RE18,18,b,15,1,0,b15^1+,1,fn_missed,1,0,1,1,0,"[""b15 1+""]",2.716,91.18,6.0,3.795,4.7,trace_only,quality_gates,b15-OxidizedLoop^1+,-OxidizedLoop,0.45525749779709196,0.8201786846404031,0.8062651888136204,1.0,6.0,0.631,0.487,0.0,0.0005237150884151381,23.751468505628804,0,0,b15-OxidizedLoop^1+,ok,1,1,0.763694338130276,0.763694338130276,0.8062651888136204,23.751468505628804,3.0,0.10414648119942176,0.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,3,1,1,c3^1+,1,fn_missed,1,0,1,1,1,"[""c3 1+""]",4.755,99.37,4.0,2.818,4.43,trace_only,quality_gates,c3-Thiol^1+,-Thiol,0.7387938383274457,0.9822827398736912,0.9976844446789688,0.8027682064783728,1.0,0.775,0.994,66.7,0.00016134523219302595,10.190513845270168,0,0,c3-ThiylRadical^1+,ok,1,1,0.7462943088055463,0.7462943088055463,0.816470294920549,4.627621739543444,3.0,0.31016474174581266,1.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,5,1,1,c5^1+,0,manual_negative_only,1,0,1,0,0,"[""c5 1+""]",0.949,99.32,3.0,0.468,9.08,trace_only,quality_gates,c5-Thiol^1+,-Thiol,0.6858581357998286,0.9624489899558296,0.7796239460188148,0.7267669606758121,1.0,0.673,0.973,75.0,0.00023632457445050406,12.301895875995449,0,0,c5^1+,ok,1,1,0.9954935229461384,0.9954935229461384,0.9954935229461382,0.7603700467229558,2.0,0.7388734004900626,0.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,6,1,1,c6^1+,1,tp_selected,1,1,1,1,0,"[""c6 1+""]",6.748,99.69,3.0,4.638,2.87,selected_final,accepted,c6-Persulfide^1+ | 1.4 ppm | score=0.815 | css=0.994 | %H=100 | %2H=0 | -mix,-Persulfide,0.8153035131282206,0.9937787284599797,0.6913938148341261,1.0,4.0,0.8731439956175145,0.9941137147960059,0.0,0.0008795240456122954,1.399716111669707,1,1,c6^1+,ok,1,1,0.8291406361349407,0.8291406361349407,0.9578180643996238,0.27030706484477635,4.0,0.4381417981405872,0.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,0,"[""c7 1+""]",8.059,99.89,3.0,4.627,5.59,selected_final,accepted,c7-OxidizedLoop^1+ | 2.7 ppm | score=0.728 | css=0.967,-OxidizedLoop,0.7277598022632484,0.9667790095054849,0.992875915231717,0.9930314320532885,4.0,0.8574668089295878,0.9930168544431377,20.0,0.0007481408031730293,2.7044368956010496,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9667790095054849,0.9667790095054849,0.992875915231717,2.7044368956010496,4.0,0.6983531920464985,0.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,9,1,1,c9^1+,1,tp_selected,1,1,1,1,0,"[""c9 1+""]",6.804,99.75,3.0,4.87,0.41,selected_final,accepted,c9-OxidizedLoop^1+ | 2.5 ppm | score=0.698 | css=0.974,-OxidizedLoop,0.6984298893056509,0.9738111867418705,0.9855413347952418,0.9902952053657548,4.0,0.853941155772199,0.9726659692025726,20.0,0.000416790613121798,2.530262814713203,1,1,c9-OxidizedLoop^1+,ok,1,1,0.9738111867418705,0.9738111867418705,0.9855413347952418,2.530262814713203,4.0,0.4619713606948373,1.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,0,"[""c10 1+""]",15.984,99.95,3.0,9.184,2.66,selected_final,accepted,c10-OxidizedLoop^1+ | 3.8 ppm | score=0.900 | css=0.992,-OxidizedLoop,0.9002486663568239,0.9917300256265504,0.9939944467542674,1.0,5.0,0.8765720000321364,0.9936568988489436,0.0,0.011510494133201123,3.838599342714412,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9917300256265504,0.9917300256265504,0.9939944467542674,3.838599342714412,5.0,0.9394113836822393,1.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,15,1,1,c15^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c15-OxidizedLoop^1+ | -23.5 ppm | score=0.520 | css=0.946 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.5200756753086131,0.9458294047474695,0.3806032898961737,0.9914493612603512,5.0,0.8780517815930695,0.9231514897578037,16.666666666666664,0.0003921665840356966,23.53839512204514,1,1,c15-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.655730048408681,0.6157827300437617,11.002945213708141,4.0,0.0788133273375564,0.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,15,2,1,c15^2+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c15-OxidizedLoop^2+ | 11.2 ppm | score=0.420 | css=0.889,-OxidizedLoop,0.42041297937391253,0.8885695509165317,0.9185273900515006,0.7741777615752319,3.0,0.6445559864933319,0.8631858171730148,50.0,0.0001238968765493307,11.202555638882279,1,1,c15-OxidizedLoop^2+,ok,1,1,0.8885695509165317,0.8885695509165317,0.9185273900515006,11.202555638882279,3.0,0.2672531805557935,1.0
Q10R,Q10R,Q10R:RE18,RE18,18,c,16,1,1,c16^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c16-OxidizedLoop^1+ | -8.1 ppm | score=0.394 | css=0.853 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.3940839779387607,0.8528174336382048,0.610006707601905,0.8666944330599036,3.0,0.7863020245599383,0.9781407886473901,50.0,0.0003660551974880185,8.071900941087923,1,1,c16-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.858758112332437,0.9113813481336123,14.492863513168865,5.0,0.08994274027309714,0.0
